actual,arima,rf,lstm,ensemble_manual,ensemble_stacked
-0.079811300430586,0.0021496828136506,0.0060630700456134,0.00471448,0.004417047360059869,-0.0006644238526768663
0.0011271381826349,-0.0062838992534875,-0.0012135158714293,-0.0038107052,-0.003643647151046505,-0.0019494511696195455
0.0204430516396958,0.000706756487949,-0.0040373099723162,0.0036399956,7.296691607402983e-05,0.0022494481377662123
-0.003685974724231,0.0028404781754978,0.0033349947046146,0.007637576,0.004692543199264449,0.0009969641666921015
-0.026568413036216,0.0007398445176237,0.0034348911749218,0.004720198,0.00307623456650974,-0.00012963229725032317
0.019527415392182,-0.0014796179460491,-0.0028243066780897,-4.7570677e-05,-0.0014490424580961248,0.0005743311447419656
-0.0305857134496152,0.002630160520124,0.0066715084907959,0.0020936197,0.003856843022815765,-0.0012253750841934104
-0.0527473764202177,-0.001743168903292,-0.002563368246862,-0.002691402,-0.0023621202573892996,-6.875670458018982e-05
-0.0266245347519973,-0.0040716196258229,-0.0018310988821116,-0.005588311,-0.00381827934648593,-0.0014710687837454664
0.0987383880326167,-0.001849565705575,-0.0016292911101817,-0.0017345623,-0.001732218405236095,-0.0002455804462281363
-0.0102061161311803,0.0098103327555834,0.0074158023158734,0.011735793,0.009646158187230709,0.0021896294935192908
0.1065756176818264,0.0004140000184025,-0.007345875001114,0.0016520855,-0.00186862631986915,0.002953220963006068
0.0246259545350095,0.0105169517552528,-0.005483062968796,0.0067600673,0.00360203704249724,0.005932018952452818
-0.0212165248981825,0.0037840097576419,0.0012297349114757,-0.0033559767,0.00039101830130906486,-3.0225465553044618e-05
0.0337994446637952,-0.0007110069101899,-0.0055769337941429,-0.010823766,-0.005953547001006984,-0.0002358062366997107
0.0198736176404055,0.0039935496291647,-0.0038478873644229,-0.0038646972,-0.001501339708798605,0.0016893704770082228
0.0070716886083692,0.0030379925979922,-0.0058073939753757,0.0016994498,-0.000526382681983835,0.0031284880812637826
0.0271739469825611,0.0018452977625141,-0.0023953325471282,0.006552486,0.00200859303725936,0.002516291200937965
0.0130072492596151,0.0036002958272966,-0.011124195205793,0.013603872,0.0019479756261614294,0.007290749123515725
-0.0055538651251172,0.0024480149953825,-0.0045296272520083,0.016258681,0.0048395733104118445,0.005187021014934056
0.0067839057157605,0.0007113889965525,-0.0004871212773826,0.01570709,0.00554040575188184,0.0032252547557329253
-0.0192373549545661,0.0017191749636662,-0.0006946066457861,0.017275823,0.0063191782130747245,0.003851814850852875
-0.0043955922569844,-0.0005676120699221,0.0025546907306264,0.0143167535,0.0057347218597426095,0.0015784624993775529
-0.0297004199980808,0.0006209966476121,-0.0008533212870233,0.013036233,0.004450318093825474,0.0028403170084208757
-0.0003242090738484,-0.0016038519853847,0.0012718140607597,0.008144354,0.0028145032256504847,0.0006195500987174624
-0.0156865810116197,0.0008949938752313,-9.868057266295896e-05,0.0076762806,0.0029206581721373543,0.001673782694423793
0.0208612318539107,-0.0003482895180941,-0.0045412487880598,0.0034626946,-0.00048198082124916016,0.002110424526839657
0.0153652045226433,0.0028662378001791,0.0040375966389515,0.003453435,0.0034817324136867545,-3.0431982438512304e-06
-0.0312979027773483,0.0025775960456318,0.0013829895423899,0.0007860352,0.0015324374735260049,0.00035154473314482384
0.002618656920533,-0.0016371947048737,0.0033056249910313,-0.005398909,-0.0012238078146011551,-0.0025652091124990103
-0.0141566250704991,0.0011454363135065,0.001731103826808,-0.004242934,-0.00053550966656525,-0.0010683455511929004
0.0056207811045529,-0.0002011697809251,0.0017942829306834,-0.0041492027,-0.00088457285353834,-0.0014317472722870654
0.1317163187781029,0.001487538095453,0.00145796709365,-0.0017045295,0.0003599645864134,-0.0004193615848870163
0.0046136141467516,0.0130881187814848,0.0039183071642525,0.009987583,0.008793497191933813,0.003953497573321622
0.0025858413124626,0.0022558558980911,-0.0035042152733335,-0.001800917,-0.0011800395262393949,0.0014843910715240222
0.0017202233237059,0.0014768637601889,-0.0090452514410788,-0.005815915,-0.00475834912632091,0.002460968873241122
0.019291387063431,0.0013545370831242,-0.0018290164736382,-0.004215217,-0.00170912059083611,0.0002240634440107285
0.0200285194380507,0.0029248196663463,-0.0043082872392426,0.002193443,0.00013725041616898036,0.002669891640048427
0.0038482561382573,0.0031004846249546,-0.0021372819147819,0.0076251053,0.002850883572312715,0.0029571239853752847
-0.0019222769358577,0.0016720078315116,-0.0019161219329584,0.010172327,0.0033912741229180396,0.002965135626495815
0.0122935777234314,0.0010723677697763,-0.0017432524525715,0.012299002,0.004016222672532865,0.003133836947372231
0.0099960016148616,0.0023125975920515,-0.0003468141778171,0.0149879055,0.005818161240379465,0.00347189551434952
0.0199607421572194,0.0021879932594544,-0.0022209777118419,0.014931542,0.0051050954786916545,0.004076804283296942
-0.0280579315472326,0.0030857238315902,-0.0004406061105159,0.013813456,0.005606214610796495,0.0034958673334953916
0.0059442867451307,-0.0011612436162588,-0.0002169221679183,0.006928647,0.0020007306063509547,0.0010305548242660056
-0.000538950658766,0.0016199154446528,4.7264840199358e-05,0.006886572,0.0029128175274656153,0.0016722090206230536
-0.0070327129555631,0.0012028423355541,0.0011152791065581,0.0051139644,0.002541087927961565,0.0008680545777972809
0.0097245662592118,0.0005952925523825,0.0003570793056578,0.0026230216,0.00122162308269498,0.0005138359246720212
-0.0200930376481682,0.0020541411115945,0.0003065137590146,0.0023820526,0.0015572405591334601,0.0008758908920320471
0.0278585313788157,-0.0005226790716196,0.0042502528259,-0.0006989747,0.00108614362257912,-0.0017372203532131766
0.0456224019526714,0.0035924160994575,0.0018397652117435,0.0030996036,0.002806503913947475,0.0008861372349354394
0.0194327034464159,0.0054616109912233,-0.0017205761371656,0.0051372265,0.00283431092435903,0.002987670907300007
-0.0283922484446108,0.003264475514106,-0.00331023615345,0.0016765429,0.0004075500155243002,0.002320712341266353
0.0637507675142132,-0.0011528213319105,0.0006912408069471,-0.005351695,-0.0019770053671416647,-0.0015231114561538163
0.0397309354372064,0.0067783288919255,-0.0028186354362412,0.002390692,0.0018837184648932298,0.00321688146093128
0.0090017776413842,0.0052139574276639,0.0006612403926977,0.0025395742,0.0026844723357433648,0.0016235089385031511
-0.0002298549101409,0.0023923048900248,-0.0056443121105951,0.00027656474,-0.0011610201127008448,0.002640354803054537
-0.0025312818911538,0.0013981234800441,-0.0010947425834691,0.0008753011,0.00034263252479904504,0.0009108946187825886
-0.0226038098581722,0.0011301860828719,0.0013311307623774,0.0040195705,0.0022118012666936596,0.0005742506612171274
-0.011854097945795,-0.0006937314535582,0.0044512841847227,0.0066075777,0.0036624822235854842,-0.0005185484406948421
0.0016680498224768,0.0001409391894004,0.0019532896165381,0.01157363,0.004776703622608455,0.0014744932161958667
0.0228326079117993,0.001397444599871,0.0011773362755708,0.015525996,0.0062653996764110795,0.0027990856711989105
-0.0063032880931546,0.0033783430672383,0.0021962954032155,0.017168019,0.007791012961296914,0.003273902764779115
0.0056048223669953,0.0008909449859478,0.0042236523860018,0.011168288,0.00565446263088497,0.0008148024389446147
-0.00818427295117,0.0018082711140576,0.0030965278197147,0.007218637,0.004152789021117425,0.000728070983159521
0.0225198420733443,0.0006265518203452,0.0029883249201357,0.0017909335,0.0018607059931510547,-0.00054003698570967
0.0294072131065763,0.0033062781659268,0.0014128066791698,0.0010435897,0.0018516221824874698,0.0005823215496513923
0.0024490852296894,0.0041077153314794,0.0010639999345482,-0.0003060199,0.00149760761153569,0.0006700837980337865
-0.00088989805313,0.0017503139323669,0.0002994032976875,-0.004331797,-0.0008862436160993049,-0.0004281537795844751
-0.027986518343591,0.0013117449228909,0.0011102923116106,-0.004582747,-0.0008218356640690198,-0.0008713066704900107
-0.0499810122561252,-0.0011563168727111,0.0039471763336649,-0.004501597,-0.0005409422950306152,-0.002495282787351866
0.0086247970584438,-0.0033442961905828,0.0005976145229931,-0.0024741194,-0.001660065564127255,-0.0015491084752617473
-0.0122406024603778,0.0018088540819909,-0.0021733126588369,0.00778719,0.002507513294004355,0.0026551646332040827
0.2108490361094257,0.0002246809259371,-0.0003810898227472,0.010908935,0.0037521500898196098,0.00218306066568642
0.0825519632886528,0.0200362120507138,0.0179641722609216,0.02915854,0.022503812906536698,0.004444322015733699
0.00628316023246,0.010385859352497,0.0183207872517702,0.0111550735,0.01343230906886867,-0.0015357762562143865
0.0439380783392238,0.0026095563004077,0.0041857527767743,-0.009018285,-0.0009085193880066845,-0.0023993207078374223
0.0311919795122017,0.0058027923096767,0.0051619573030996,-0.011959691,-0.0006383691010121298,-0.0024235033301176394
-0.0064952048457032,0.0048561578726261,0.0186880783983531,-0.010088071,0.004466849951211415,-0.007013464228315955
0.0141023041255419,0.0012033826302332,0.0144699787863562,-0.005693687,0.0034327169142946297,-0.005724875916357076
-0.0253600585056688,0.0029114366714115,0.0129463976523914,0.0066445274,0.007730254769760439,-0.0024905698743795538
0.1055801041439572,-0.0007234579432693,0.0101017397065565,0.014613561,0.008433317864313984,-0.0010198380930226125
-0.0710366822671968,0.0113408744707208,0.0193181337068372,0.033552617,0.02190702508860926,0.002462112556751355
0.0276901343989184,-0.00407262077198,0.0162391262352573,0.021621183,0.012029322000746053,-0.0027559299604767336
-0.0137492273183807,0.0036830234192032,0.0030086613411861,0.026108267,0.011295831945176095,0.0047060079883062735
-0.0123098140800399,0.0005664113098088,0.0045477944138134,0.02001729,0.00876770293777733,0.0022315722099429036
0.0475787433238927,0.000464374857289,0.001959808261046,0.013678478,0.0056127126485528,0.0019426124013476112
0.0046512184900615,0.0057316317668482,0.0049525911796951,0.011831718,0.007593997742947745,0.001972991930771485
0.0167194069209184,0.0023540002932989,0.0016861834559628,0.0010143985,0.0016514037725766499,0.00022878620775542688
0.0047045414311517,0.0031825645696514,0.0008570119117427,-0.005201972,-0.0005659666599946351,-0.00039844529961155083
0.0154738870795041,0.0021940420942696,0.0010168697264304,-0.00943524,-0.0022882169674684795,-0.0014897965740553244
-0.0103395307139475,0.0030759326259644,-0.0004457029302453,-0.007963652,-0.002020494437796535,-0.0004802913932931323
0.0665698915616621,0.0008734759761613,0.0022039944395429,-0.0068536834,-0.001365348343311595,-0.0017809610716882159
-0.0157662612414144,0.0074586867000407,-0.0065995826235526,0.004502958,0.0015037873917687998,0.0050917271893198696
0.0285089058384349,0.0007629630652082,0.0004827675494888,-0.00018068857,0.00033461656238353995,3.205352076842704e-06
0.0603380296497162,0.0041238954954792,-0.0032477828852148,0.0034324336,0.00130179639881858,0.0028485336586423654
-0.0521623265140434,0.0072003793548754,0.0143119808419608,0.008076482,0.009996075801148899,-0.0015592941398798262
-0.0219053015749111,-0.0022814270241291,-0.0018058517827798,-0.0011324518,-0.00171283436121166,-0.00018960677798842137
0.0225951415875993,-0.0004471779432441,0.0017655111698218,0.0018563402,0.0011334945964644,-0.0003910299719067811
0.0094708664318989,0.0035069096032924,0.0019584643372634,0.0100938855,0.0052703953240299094,0.002099073435021552
0.0384585857208499,0.0026902607891404,0.0014918885000277,0.011872346,0.005484560311751815,0.002367633925747934
-0.0042155206079552,0.0051355448625095,0.0005659441155085,0.014107049,0.006676211049180824,0.00374718431273222
-0.0181169283909818,0.0016649747036673,0.0006459521752093,0.006939538,0.003154413972423445,0.0014867572018908463
-0.0394841860650219,0.0002072580356861,0.002365256840008,0.0024646395,0.0017526411297086298,-0.0003131731502374962
0.0370615697115859,-0.0017694981357741,0.0044091152910779,-0.00068699045,0.0007718942536450348,-0.0021220699674058484
0.0819792478644245,0.0046643529162212,0.0007340624157735,0.0066479775,0.003983019845387084,0.002201904769520831
0.0017365346075441,0.0090877999581167,0.0025680610301667,0.011401994,0.007615859247993354,0.00361337918811191
0.0207279735505059,0.0024440697247987,-0.0103720152218709,0.0010660483,-0.0025238675052152047,0.004433852511447955
-0.0029175545697484,0.0036640068263769,-0.0016642304061627,-0.0018006546,-0.00011350770424387491,0.001222925029462284
-0.0379650796409114,0.0017068853306201,-0.0007539419413053,-0.0043864106,-0.0012870577902708248,-8.527517732777453e-05
-0.0243196613933243,-0.0014725647700371,-7.577116410244129e-05,-0.005315634,-0.0023287612384469843,-0.0013363339183211185
-0.0202873665116527,-0.0005434635305648,0.0039597664499728,0.0006494205,0.00145017637332104,-0.0013961159982118136
-0.0058347176921369,-0.0001588147999594,0.0054466358493193,0.0075898417,0.004515122702273935,-0.0005411224219509731
0.0606324049942896,0.0011135610143131,0.0080927281627212,0.012869124,0.007670716561246349,-0.0001539697020255062
-0.0509705506705921,0.0070078002073685,0.0106488985595301,0.019635854,0.012702003458046084,0.0017668046080934528
-0.0813277860039498,-0.0022350803590132,0.0057683600428375,0.0068608406,0.003749696117289165,-0.0013384936393700656
-0.0254679441519209,-0.0056427512454902,-0.0055685227449697,-0.00196777,-0.004330527834386455,6.438771799490805e-05
-0.0143186619546797,-0.0010429419669532,-0.0034284035158868,0.0017829743,-0.0008887828156463399,0.001233786161063288
-0.0344861561709279,0.0002080396897179,-0.0060615112960255,0.0041512256,-0.0006061880866935546,0.0029102346127148093
0.0142106487249185,-0.0015264264738167,0.0077315531459045,0.0014791171,0.002765806643921565,-0.0028113461091286325
0.0332741726486043,0.002654140825039,0.0020707708538262,0.00314986,0.0026234630463508697,0.0005654928437350397
0.0160142961799554,0.0046521019038214,0.0042132220641741,0.0013922899,0.0033575597586073553,3.559098401862586e-05
0.0358878152130275,0.003281757845361,0.0017149467767245,-0.0048222244,-0.00010301981453812508,-0.0005995157123529457
0.0179513669581545,0.0049782373906438,0.0017599942163112,-0.007072803,-0.0003660118570979398,-0.0005740937223023413
0.0506978374646189,0.0035297905664753,-0.0021465781104522,-0.009430259,-0.0029929558187156797,-3.86996477041992e-05
0.0270789792708328,0.0063889400436162,-0.0020590170878336,-0.005707265,-0.0008015167176569004,0.001372128534053728
0.0,0.0045396244184885,-0.0148451739438714,-0.0053242208,-0.005697400834808439,0.005372998428267095
-0.0458570276746659,0.001972816724748,-0.0030963064324684,-0.003943495,-0.00187208548393954,0.0008767684891190354
0.0615598809195123,-0.0023620574968881,0.0002476718734541,-0.0019218967,-0.001294595938357495,-0.001065627611615373
-0.0058753991701259,0.0069004473910253,-0.0027773380066472,0.015109045,0.006386231664981069,0.005556798003085402
0.0181393848509259,0.0016271784966405,0.0023734298354141,0.016868891,0.007222965841387085,0.002691612446844234
0.0155155106880586,0.0033610140519486,0.0003459979766753,0.020735595,0.008386861757420934,0.004560660534290149
0.0150396871049238,0.0032709820011424,0.0007996689816779,0.020532012,0.008447382943929984,0.004342566451868167
0.2150382288697621,0.0032338252517753,-0.0003707472756853,0.017511748,0.0069694978290427345,0.004186251038020627
-0.0240764219159785,0.0214420686297266,0.014611030422163,0.028356986,0.02147142633667503,0.005832488578415272
0.0933709946110274,0.0013586530713616,0.012864877199109,-0.0009342787,0.00458330539609663,-0.00425941222680032
-0.0038716143484709,0.0099499236327674,0.0016264733930076,-0.0013954841,0.00306582334238288,0.0018326253672316369
0.0510000892512074,0.0024604822719955,0.0172301914187059,-0.010186999,0.0032032620281457133,-0.007165216494678523
-0.0351586673337482,0.0064709823338078,0.005997422965724,-0.0026799403,0.0031024136331457403,-0.000840597944582482
0.0414823754765611,-0.0004479146015675,0.0216733925649635,-0.0013670143,0.006972858012266974,-0.007866956591201502
0.0044199329560132,0.0051668728767086,0.0075278802079919,0.014075166,0.009111128035809744,0.001341159931933355
0.0105455059306924,0.0027212113529162,0.019833019929672,0.019848581,0.01470492373126006,-0.002513385777326835
0.0448019705779447,0.0030022317070741,0.0080880821371314,0.024058878,0.012152105560118219,0.0023933052852536554
-0.1062347088051929,0.0059672249246644,0.0168870680024514,0.026937025,0.017128600028257307,0.0006643002979856471
-0.05305142655466,-0.0060303733274517,0.0132286489068074,0.010529106,0.0065061022191470795,-0.004260663009014851
-0.0474031359534103,-0.0030629539341847,-0.0070646050844348,0.009842427,5.335149019241063e-05,0.00342497282237887
-0.1112430288377268,-0.0024320806703318,-0.0030251033982414,0.009224111,0.0014400284595159699,0.0020826243996631107
-0.0318198929342035,-0.0081492684192525,0.0055183930347881,0.0018091922,0.00011987430640008506,-0.003749353654484834
0.0165965002889407,-0.0026734548180622,0.0016278012681365,0.0064299526,0.0020181774084291147,-0.00010144102200502483
-0.0521717693396572,0.0027490962104518,0.0080271319596196,0.0075987107,0.006293773794002399,-0.0006577587798031986
0.0017679482531187,-0.0026732833795927,0.005773164345779,-0.0050530364,-0.0005499402328551599,-0.003631691826385148
-0.0178215484539707,0.0013013104465375,0.0052369534243858,-0.008899288,-0.0008914239675037201,-0.0030897089099486672
0.0116793528620746,0.0001022926405569,0.0001837214128083,-0.015694596,-0.005398118313350025,-0.002901294307053421
0.0656856224137119,0.0025094751804126,-0.0006087226534754,-0.016520888,-0.00524252117459261,-0.002136848602225087
-0.1134928869517795,0.00767514401607,-0.0060959643744522,-0.01468404,-0.00497045832623727,0.001472645640279603
0.0538317599975997,-0.0068959914757202,-0.0064123679658306,-0.02963022,-0.014683703230756769,-0.0050271207414364395
-0.1058710693026476,0.0049898709658589,-0.0074420477595603,-0.012511056,-0.0054866250260884345,0.0016198100166965957
0.0216288402235464,-0.0061878639949044,-0.0043065496147197,-0.015369147,-0.008742853013623214,-0.002963750817885859
0.0692917596125868,0.0019301455252063,-0.0093423396564395,0.0036517796,-0.0014126523621919348,0.004412761813256309
-0.0493760936057601,0.0072319980983166,-0.0029513016919694,0.017985417,0.007431539787305689,0.006230356403170208
0.0798687303216221,-0.0013484674917508,-0.0036131727012007,0.010176639,0.0018926729570545146,0.0027485614427235783
0.0127889367215781,0.0072652274301156,-0.0052638257868474,0.01863117,0.0068581387036380885,0.0071571257893251455
-0.0404166095289175,0.0035255740924207,0.010796062963835,0.01045364,0.00849506826506846,-0.0008877353976186662
0.0260029841289286,-0.0008975305271659,-0.0059340596565008,-0.0003661851,-0.00247434482292505,0.0017470511274742283
0.0148714589437117,0.0033305465348329,0.0053606448786004,0.0034978134,0.00409962435796001,-0.0003289994656471328
0.0400389867218899,0.0031397377315748,-0.010850962858598,0.004329544,-0.00134057528103686,0.005380569586516485
0.0617104925327751,0.0050182791721269,0.0026858081560809,0.007387634,0.0050311885062663845,0.001755965306724092
-0.0025873235649509,0.0071778237661197,-0.0160880580078662,0.010608451,0.00023548467708273948,0.009414081394843352
-0.0447155882676399,0.0024359768246186,0.0023386821564516,0.0050427835,0.0033143060271436397,0.0007602454277978737
-0.0240182900634069,-0.0014036979371493,-0.0022404643475304,0.0009713693,-0.00086529264778043,0.0005785687912146556
-0.0482075604441876,-0.0004742738793476,0.0046526001401314,0.0061924974,0.00365350197524171,-0.0006055164337464493
-0.0170341498886603,-0.0022526184718767,-0.0046661327359489,0.009467144,0.0010045684008548749,0.0027425166311065563
0.0033120301894902,-0.0001465172934276,-0.004698927883831,0.01604846,0.00392838105263087,0.004516190560381988
0.0321877166969013,0.0017344262075502,0.0024525854876775,0.01902011,0.008035771282952185,0.0030854875706609435
-0.0450236647289212,0.0042553612209183,0.006604086289623,0.01726322,0.00963016556764354,0.001999948670950292
-0.1218432537650624,-0.0013395538312295,-0.004696456143073,0.0045093554,-0.0004673514094444002,0.002091170317380815
0.0504551427576691,-0.008386672460238,0.0106793014381685,-0.009176662,-0.001990077934712425,-0.007603468060233215
-0.0067027404379116,0.0041273511204073,-0.0091673912280016,0.0043729027,-0.00043986564867837014,0.005069077429416272
0.1739446396184316,0.0015241274621358,-0.0026900629352605,0.00071245676,-0.000234923922700435,0.0014666442466156377
-0.0378783469254306,0.0147856309906823,0.0045376410594585,0.010859322,0.009824626368015163,0.004350479922250891
-0.0004515443937016,0.0013598890428851,0.0058758224165418,-0.0131769255,-0.0021474193663448397,-0.004075993634142797
0.0449377320144037,0.0016744689015018,-0.004174400680697,-0.018027302,-0.007268255267793409,-0.0014006527133926187
0.0605356888581933,0.0049866980745715,0.0033227374577471,-0.011823644,-0.0014793078674170644,-0.001979731132009048
-0.0595644878213894,0.0068053302676732,0.0065927690177804,-0.0037397775,0.0030401461115250996,-0.0011509820583897059
0.0114752689010542,-0.0014826030185244,-0.0007302584005482,-0.007274398,-0.0032464106457491893,-0.0014701450602590197
-0.032292281427857,0.0020290732281184,0.0038867054813963,0.0062628887,0.004161079931924225,0.00033904223301433527
0.0345290516870209,-0.0004173275235679,-0.006898902932039,0.012383508,0.0017944135167159798,0.004536144722506619
0.0701483747236118,0.0038145521340577,0.003385979260069,0.02344724,0.01053599238124146,0.0041247439163177675
0.0667553555519253,0.0071635545297406,0.0041512390224725,0.028225316,0.013480860616787554,0.005624183519492188
0.0453469063758076,0.0077049260412299,0.0084552756501296,0.023363406,0.013448016389914328,0.003391829634100585
0.0164450150576511,0.0057398233163414,-0.0005984770459684,0.012712706,0.00596192712881348,0.004056439088035036
0.0123956017370758,0.0035333421249867,0.0007996347881927,0.002114995,0.002080123063363455,0.0010505106112840507
0.0201268994964038,0.0032612575185994,0.0074408464673516,-0.002647772,0.0026559533191528803,-0.0021889687377043706
-0.0190937056915769,0.0037130206332193,0.0132852590769538,-0.0019584508,0.00507828908689962,-0.003964744074352462
0.0672242565478109,0.0008957816525953,-0.0090853429364603,-0.0025986116,-0.0038206495919825144,0.002907378157446188
-0.0041120972730679,0.0067963265854734,-0.000341522504602,0.00957155,0.00526940759903132,0.00367552782055687
-0.1283623188167668,0.0026062000731884,0.0106991481437987,0.009967341,0.008015131222286065,-0.001187844227882401
0.0147718808732149,-0.0072656010764409,-0.0032464221931826,0.0020203632,-0.0026088009705461795,-0.000443178314448664
0.075548676865095,0.0013576005473451,0.000117458234883,0.01857643,0.00695014104641258,0.0037119916988279365
-0.0156484346750005,0.0072908015782697,0.0072239161718025,0.026919896,0.014137574733611784,0.004356753874848772
0.009840561444121,0.0017643276796654,0.0153611367880472,0.014558449,0.01100115332971614,-0.002186841262881256
0.0782359134289381,0.0026455111107631,0.0054001928343075,0.007422159,0.005281476475236555,0.00019123831528615682
0.016106795332818,0.0076813456334604,0.0017527414343835,0.005504209,0.004844336342072345,0.002444237854777251
-0.0159507652522838,0.0038846663583577,0.0004207628981873,-0.0074254344,-0.0012862351181271352,-0.00046640645299334655
0.0108680557265472,0.0011424187052904,0.0035490483978392,-0.015300294,-0.00377021034916916,-0.003716556419751536
-0.0249377970200956,0.0027216250374318,0.005050124679446,-0.01202758,-0.00162562185096436,-0.0032178434871983764
-0.0058749414653735,0.0003601439453143,0.0035927153493825,-0.008532314,-0.0016208163441218345,-0.002704549515734563
-0.040709155624139,0.0014176567157974,-0.0010151574122801,0.0007938474,0.000347838510441185,0.000873694833585674
0.0140818324411524,-0.0009553112887146,-0.0042231900071312,0.0054403576,0.00013941527088969993,0.0021997287053640915
0.0083062093957027,0.0024862428034943,0.0066306332270997,0.015057201,0.008336614820533184,0.0011168792389762722
0.0006485758804108,0.0026727483253857,0.01271368164065,0.01673676,0.01110947907184321,-0.0006313395254114651
0.0029941575619654,0.0021389180813186,0.0057148478285448,0.013502469,0.007367736314386259,0.0010573881854424305
-0.0117036643999739,0.0022413519342549,0.0050447905386315,0.008877551,0.005545225118797494,0.000472224869653579
0.0744932970965743,0.0012087431863848,0.003315074264766,0.0023843795,0.00235743177358354,-0.00038968748801641254
0.0019709999152848,0.0071391941637349,0.0015298576660361,0.0054503004,0.004584813572233105,0.0023671094342686103
0.0085216376265311,0.0030514068341121,-0.0023117933866733,-0.005088635,-0.001674727885102025,0.0006835897728281379
-0.0240151654420817,0.0028228740878162,-0.000723944770198,-0.008757081,-0.00247149679322444,-0.0005962674237073111
-0.0808698363903932,0.0004858020129574,0.0039005863957084,-0.009286471,-0.0017393190076148398,-0.0029152607262044423
0.0630988854724066,-0.0040144759432438,-0.0051667844047447,-0.008723531,-0.006065953174633785,-0.0008741574163810871
0.0334159688750945,0.0053716056969991,-0.0002859606087177,0.010715484,0.005261814896048535,0.0034856661147444623
0.0056631707501342,0.0049078276112849,0.0021632079778075,0.015123535,0.0075227083256180945,0.0033195005259935664
0.0265989074342769,0.0029066187910624,0.0028600604758296,0.012249155,0.006160211053859079,0.0020207112984278837
